Order Date,Product Name,Category,Region,Quantity,Sales,Profit
6/6/2023,Printer,Office,North,8,5128.00,657.87
1/4/2024,Camera,Electronics,South,8,5176.00,1400.82
9/16/2023,Keyboard,Accessories,North,5,1510.00,331.76
3/17/2023,Keyboard,Accessories,North,1,947.00,77.21
12/31/2023,Smartphone,Electronics,North,9,5427.00,731.33
4/9/2022,Smartwatch,Electronics,South,4,4560.00,507.87
5/3/2023,Tablet,Electronics,South,6,2100.00,268.40
5/10/2024,Laptop,Electronics,North,1,1054.00,288.15
8/18/2022,Smartwatch,Electronics,West,6,7026.00,1814.21
7/14/2022,Camera,Electronics,North,9,513.00,151.87
4/29/2024,Headphones,Accessories,South,2,2244.00,353.83
2/22/2024,Smartphone,Electronics,North,5,1785.00,134.95
6/24/2023,Keyboard,Accessories,South,5,725.00,77.91
11/13/2024,Smartphone,Electronics,North,4,2516.00,689.29
5/29/2023,Monitor,Accessories,East,8,6256.00,1152.99
6/11/2023,Camera,Electronics,North,2,452.00,74.34
3/5/2022,Laptop,Electronics,South,7,5285.00,1338.58
3/19/2023,Smartphone,Electronics,North,6,4872.00,786.79
8/22/2023,Keyboard,Accessories,East,5,2495.00,164.56
2/19/2022,Monitor,Accessories,West,1,442.00,82.73
9/17/2024,Printer,Office,East,9,8595.00,1312.19
4/8/2022,Keyboard,Accessories,East,4,3528.00,411.50
6/10/2024,Laptop,Electronics,North,7,7777.00,746.84
11/5/2022,Smartwatch,Electronics,South,4,2008.00,451.68
5/3/2022,Mouse,Accessories,North,2,596.00,41.37
12/25/2024,Smartwatch,Electronics,East,9,4950.00,1402.67
6/16/2024,Keyboard,Accessories,South,2,630.00,86.07
7/5/2024,Camera,Electronics,North,6,6144.00,754.18
12/3/2023,Monitor,Accessories,North,1,140.00,24.21
1/30/2024,Headphones,Accessories,East,2,2014.00,215.06
8/6/2024,Mouse,Accessories,West,2,384.00,99.02
1/18/2022,Printer,Office,East,7,3780.00,351.51
2/28/2023,Monitor,Accessories,West,7,5047.00,915.75
8/27/2022,Headphones,Accessories,South,3,2658.00,175.89
10/14/2023,Mouse,Accessories,West,8,528.00,53.91
6/23/2022,Keyboard,Accessories,East,9,6507.00,1045.14
6/2/2023,Camera,Electronics,South,7,5887.00,1035.50
8/13/2023,Headphones,Accessories,East,8,8224.00,1679.16
3/12/2022,Laptop,Electronics,South,3,723.00,115.25
6/3/2023,Mouse,Accessories,North,2,2272.00,504.72
7/3/2022,Keyboard,Accessories,East,9,8640.00,1963.34
9/14/2023,Camera,Electronics,North,8,2984.00,631.81
4/28/2022,Smartphone,Electronics,East,2,606.00,150.95
4/8/2022,Monitor,Accessories,West,2,170.00,48.69
3/21/2022,Headphones,Accessories,East,9,5283.00,1550.30
2/27/2023,Smartwatch,Electronics,West,6,1350.00,356.88
11/28/2022,Headphones,Accessories,South,4,2500.00,467.34
2/11/2022,Camera,Electronics,North,4,4648.00,689.85
5/21/2023,Printer,Office,North,5,650.00,93.41
9/14/2022,Monitor,Accessories,North,2,1538.00,97.15
6/15/2024,Smartwatch,Electronics,East,4,3928.00,325.32
3/23/2022,Headphones,Accessories,North,2,2258.00,175.86
6/9/2022,Monitor,Accessories,West,9,2988.00,447.93
4/7/2023,Headphones,Accessories,South,8,4136.00,810.82
10/22/2023,Mouse,Accessories,South,7,3605.00,387.82
8/10/2023,Smartwatch,Electronics,West,3,1656.00,469.28
12/24/2022,Printer,Office,West,8,7072.00,2113.06
9/4/2024,Keyboard,Accessories,South,8,5368.00,542.52
1/22/2024,Laptop,Electronics,East,4,1356.00,374.79
6/26/2024,Printer,Office,South,6,1326.00,338.66
10/26/2024,Printer,Office,East,1,730.00,55.72
5/10/2024,Headphones,Accessories,South,4,4664.00,294.05
12/4/2023,Laptop,Electronics,North,8,3528.00,593.11
3/19/2023,Mouse,Accessories,West,3,1497.00,190.59
4/21/2023,Tablet,Electronics,North,3,2628.00,781.94
11/12/2022,Laptop,Electronics,West,4,4196.00,655.29
8/2/2022,Monitor,Accessories,South,7,1204.00,317.12
8/23/2023,Printer,Office,West,7,7119.00,1555.05
5/12/2024,Tablet,Electronics,West,8,1848.00,351.02
5/24/2024,Tablet,Electronics,South,4,2232.00,531.12
12/19/2024,Mouse,Accessories,West,6,5190.00,898.86
1/28/2022,Smartphone,Electronics,West,3,1830.00,403.42
1/29/2022,Mouse,Accessories,West,1,1033.00,302.68
11/1/2022,Smartwatch,Electronics,South,7,2324.00,611.70
6/4/2023,Keyboard,Accessories,North,2,1942.00,235.42
3/27/2022,Printer,Office,South,7,5740.00,1615.90
10/22/2022,Smartwatch,Electronics,South,9,6435.00,1096.88
3/29/2022,Mouse,Accessories,North,2,1168.00,172.18
8/26/2022,Tablet,Electronics,South,9,7362.00,441.36
10/17/2023,Smartwatch,Electronics,West,2,862.00,105.97
10/25/2023,Mouse,Accessories,West,1,956.00,167.16
6/7/2022,Smartphone,Electronics,West,7,4438.00,770.30
10/10/2023,Keyboard,Accessories,East,9,972.00,100.00
9/2/2022,Keyboard,Accessories,West,2,1816.00,129.24
4/25/2023,Monitor,Accessories,East,4,596.00,105.89
3/24/2024,Mouse,Accessories,East,9,1233.00,346.90
1/9/2023,Headphones,Accessories,West,1,1055.00,88.61
11/13/2022,Tablet,Electronics,East,2,952.00,112.39
3/4/2023,Mouse,Accessories,West,1,312.00,40.47
2/12/2022,Tablet,Electronics,South,2,294.00,35.05
3/28/2022,Smartwatch,Electronics,North,2,474.00,120.91
6/2/2023,Camera,Electronics,East,2,788.00,195.15
5/15/2022,Mouse,Accessories,North,8,2760.00,156.53
10/14/2023,Laptop,Electronics,North,4,908.00,219.79
10/17/2022,Smartphone,Electronics,East,1,593.00,133.01
7/16/2023,Headphones,Accessories,South,6,1698.00,193.42
9/23/2024,Printer,Office,East,1,546.00,124.10
8/11/2022,Laptop,Electronics,West,5,4380.00,275.84
6/11/2023,Camera,Electronics,West,4,2472.00,594.62
4/1/2024,Smartphone,Electronics,East,4,1996.00,396.63
12/25/2024,Camera,Electronics,West,5,2525.00,699.74
7/5/2022,Headphones,Accessories,West,9,4041.00,517.23
7/16/2024,Keyboard,Accessories,South,3,858.00,246.86
12/14/2022,Keyboard,Accessories,North,9,4221.00,1238.60
2/16/2023,Tablet,Electronics,East,2,858.00,73.49
12/5/2024,Keyboard,Accessories,North,1,776.00,172.19
8/23/2023,Laptop,Electronics,North,7,3654.00,871.81
2/14/2024,Headphones,Accessories,East,3,384.00,45.99
9/16/2023,Printer,Office,West,5,535.00,43.47
11/26/2022,Headphones,Accessories,North,9,7992.00,1979.53
7/4/2024,Mouse,Accessories,North,7,3892.00,350.57
2/26/2024,Tablet,Electronics,East,3,2637.00,468.60
2/12/2024,Mouse,Accessories,South,8,8664.00,2349.68
10/3/2023,Smartwatch,Electronics,South,6,918.00,116.87
1/17/2024,Monitor,Accessories,West,5,5625.00,1006.95
6/2/2023,Tablet,Electronics,West,6,6030.00,511.70
4/22/2022,Printer,Office,West,8,432.00,98.44
2/21/2024,Laptop,Electronics,South,6,1884.00,190.58
2/21/2023,Laptop,Electronics,East,9,9225.00,2526.27
8/4/2022,Printer,Office,North,2,954.00,71.00
2/7/2023,Smartwatch,Electronics,West,8,7072.00,1983.42
8/7/2024,Smartphone,Electronics,North,3,342.00,89.67
2/5/2023,Printer,Office,South,4,2440.00,410.86
1/22/2024,Mouse,Accessories,South,5,510.00,82.47
10/12/2023,Smartphone,Electronics,South,1,192.00,16.47
9/26/2023,Mouse,Accessories,East,5,3600.00,712.30
6/1/2024,Camera,Electronics,West,7,2597.00,766.32
8/12/2023,Camera,Electronics,East,4,772.00,215.62
8/6/2023,Mouse,Accessories,West,2,646.00,180.50
3/29/2024,Smartphone,Electronics,East,7,2947.00,809.46
2/21/2023,Laptop,Electronics,South,5,880.00,255.90
2/11/2022,Camera,Electronics,West,3,1038.00,219.69
8/5/2024,Printer,Office,West,1,714.00,209.69
8/4/2023,Laptop,Electronics,South,4,1792.00,506.56
8/21/2022,Headphones,Accessories,East,6,5874.00,1386.51
8/13/2023,Smartwatch,Electronics,East,6,2496.00,332.08
12/13/2023,Smartwatch,Electronics,West,3,795.00,60.34
1/26/2023,Smartphone,Electronics,East,7,7238.00,1597.03
8/27/2023,Tablet,Electronics,South,1,430.00,83.33
1/10/2022,Headphones,Accessories,West,4,1728.00,239.64
4/7/2022,Monitor,Accessories,South,3,1833.00,314.79
10/23/2023,Monitor,Accessories,North,7,7280.00,1682.79
3/1/2024,Smartwatch,Electronics,South,1,814.00,197.91
3/6/2023,Printer,Office,South,8,4696.00,410.03
7/27/2023,Mouse,Accessories,South,5,1190.00,235.64
1/16/2024,Printer,Office,East,1,591.00,39.06
11/29/2023,Mouse,Accessories,North,9,8100.00,2203.56
4/6/2024,Laptop,Electronics,South,6,1500.00,183.31
7/26/2024,Smartwatch,Electronics,North,2,300.00,48.69
5/31/2023,Smartwatch,Electronics,North,9,1098.00,106.97
5/28/2024,Monitor,Accessories,West,4,2336.00,509.49
10/5/2022,Camera,Electronics,North,5,410.00,40.96
10/9/2023,Mouse,Accessories,South,9,594.00,51.49
9/20/2023,Smartwatch,Electronics,East,2,218.00,38.93
3/25/2023,Tablet,Electronics,South,2,1298.00,123.90
3/28/2024,Tablet,Electronics,North,5,895.00,180.64
7/31/2023,Keyboard,Accessories,West,4,2828.00,539.43
11/15/2023,Tablet,Electronics,West,3,813.00,188.94
6/19/2024,Monitor,Accessories,West,4,1800.00,170.19
7/24/2024,Tablet,Electronics,West,1,99.00,12.79
9/15/2022,Headphones,Accessories,West,8,7576.00,1703.42
1/24/2024,Smartwatch,Electronics,East,3,1317.00,71.02
3/21/2024,Smartwatch,Electronics,West,3,957.00,120.27
1/17/2022,Mouse,Accessories,South,4,1316.00,244.13
12/20/2024,Headphones,Accessories,South,6,5346.00,351.93
3/7/2023,Smartphone,Electronics,East,1,464.00,66.26
9/28/2022,Keyboard,Accessories,North,7,3752.00,835.34
7/1/2024,Keyboard,Accessories,West,6,1962.00,301.57
11/27/2024,Smartphone,Electronics,South,6,2310.00,202.98
3/1/2023,Tablet,Electronics,East,4,3028.00,685.23
7/22/2023,Monitor,Accessories,North,3,2994.00,877.92
6/18/2024,Tablet,Electronics,South,3,3393.00,313.45
11/8/2024,Camera,Electronics,North,3,1209.00,320.61
11/18/2022,Keyboard,Accessories,East,8,5784.00,1276.57
3/10/2022,Laptop,Electronics,West,9,3078.00,285.05
1/18/2024,Printer,Office,South,4,2464.00,602.30
12/14/2024,Camera,Electronics,West,5,2445.00,146.60
2/24/2023,Keyboard,Accessories,North,8,5312.00,841.13
3/31/2022,Keyboard,Accessories,South,1,657.00,101.85
5/17/2024,Keyboard,Accessories,South,3,2580.00,173.89
10/5/2022,Laptop,Electronics,East,8,4624.00,893.74
11/22/2023,Smartwatch,Electronics,North,2,1258.00,146.70
7/28/2024,Camera,Electronics,East,7,6468.00,398.23
5/24/2023,Monitor,Accessories,West,3,1359.00,152.85
11/28/2024,Laptop,Electronics,North,1,104.00,18.67
3/1/2023,Headphones,Accessories,South,3,1785.00,93.17
6/4/2022,Monitor,Accessories,North,8,7728.00,1748.26
5/27/2023,Smartphone,Electronics,West,6,4188.00,1231.16
6/25/2022,Smartwatch,Electronics,South,8,3520.00,359.84
8/12/2023,Camera,Electronics,East,3,2280.00,365.17
7/9/2024,Printer,Office,North,9,2484.00,655.54
4/17/2024,Tablet,Electronics,West,3,1248.00,348.19
12/12/2023,Smartwatch,Electronics,West,2,850.00,59.92
1/7/2022,Printer,Office,East,4,1412.00,150.13
5/30/2022,Headphones,Accessories,North,1,465.00,26.50
5/28/2024,Printer,Office,West,1,293.00,29.58
1/1/2022,Tablet,Electronics,North,9,9234.00,2523.67
12/1/2022,Tablet,Electronics,North,2,1298.00,239.45
8/7/2024,Printer,Office,East,9,9477.00,2443.62
5/29/2024,Printer,Office,South,7,6713.00,457.99
4/25/2022,Laptop,Electronics,South,5,5700.00,999.26
7/29/2024,Camera,Electronics,West,6,4146.00,700.46
10/11/2023,Tablet,Electronics,North,8,6968.00,704.55
9/9/2024,Camera,Electronics,East,2,1054.00,243.50
3/15/2022,Keyboard,Accessories,West,3,1983.00,453.09
10/26/2023,Keyboard,Accessories,South,5,875.00,70.72
9/25/2023,Printer,Office,North,2,268.00,63.01
7/17/2024,Headphones,Accessories,West,6,5370.00,1045.10
1/10/2024,Monitor,Accessories,West,8,3624.00,1071.43
9/22/2024,Smartwatch,Electronics,West,4,1932.00,301.16
9/5/2022,Smartphone,Electronics,North,7,6020.00,384.74
5/2/2024,Headphones,Accessories,East,5,1775.00,234.67
3/9/2023,Smartwatch,Electronics,West,3,1488.00,382.09
9/21/2024,Keyboard,Accessories,East,6,6720.00,1113.56
4/6/2022,Mouse,Accessories,East,7,5047.00,1356.23
3/7/2022,Tablet,Electronics,East,5,3735.00,957.13
2/26/2024,Keyboard,Accessories,East,5,1250.00,120.74
1/11/2022,Tablet,Electronics,North,7,2751.00,548.05
7/14/2023,Laptop,Electronics,East,9,468.00,58.98
7/6/2023,Printer,Office,North,4,632.00,114.82
9/15/2022,Keyboard,Accessories,South,7,798.00,219.20
1/28/2022,Smartwatch,Electronics,South,5,1295.00,104.26
12/10/2024,Camera,Electronics,West,4,3360.00,540.38
6/11/2023,Camera,Electronics,North,5,995.00,206.95
12/20/2024,Smartwatch,Electronics,East,5,550.00,28.72
2/27/2023,Monitor,Accessories,West,8,5384.00,724.80
11/19/2023,Printer,Office,East,3,3534.00,489.06
2/20/2024,Smartphone,Electronics,West,9,6813.00,890.05
11/27/2023,Smartwatch,Electronics,East,6,5508.00,1632.37
1/27/2022,Headphones,Accessories,East,1,966.00,202.53
7/4/2024,Mouse,Accessories,South,4,460.00,92.24
6/26/2023,Smartphone,Electronics,North,6,7026.00,459.40
5/24/2024,Smartphone,Electronics,South,5,910.00,116.47
8/22/2022,Monitor,Accessories,West,9,5796.00,1729.18
9/28/2022,Monitor,Accessories,North,3,1050.00,292.64
5/28/2024,Mouse,Accessories,West,1,1043.00,151.13
10/8/2022,Printer,Office,South,3,3330.00,503.85
1/19/2022,Mouse,Accessories,East,8,1896.00,448.53
4/29/2023,Camera,Electronics,West,5,5170.00,1248.66
4/24/2023,Printer,Office,North,2,466.00,25.04
6/15/2023,Mouse,Accessories,North,8,6032.00,1636.61
3/22/2023,Camera,Electronics,South,1,1084.00,103.06
9/20/2023,Keyboard,Accessories,North,2,490.00,45.34
6/30/2022,Monitor,Accessories,North,6,558.00,57.01
2/18/2024,Monitor,Accessories,East,4,4024.00,787.06
2/2/2023,Mouse,Accessories,East,4,1560.00,461.15
3/8/2024,Laptop,Electronics,North,1,126.00,26.62
10/8/2023,Mouse,Accessories,South,7,4921.00,827.87
10/10/2023,Headphones,Accessories,West,5,2665.00,532.76
4/5/2023,Headphones,Accessories,South,4,200.00,58.42
8/1/2024,Smartwatch,Electronics,East,2,186.00,32.48
10/12/2024,Monitor,Accessories,South,8,5456.00,898.06
7/29/2022,Smartwatch,Electronics,West,9,3321.00,540.67
2/13/2024,Headphones,Accessories,North,7,3766.00,914.49
5/7/2022,Keyboard,Accessories,West,6,3150.00,498.63
5/19/2022,Laptop,Electronics,East,2,646.00,110.13
8/12/2022,Smartphone,Electronics,South,5,2665.00,369.73
10/13/2023,Smartwatch,Electronics,North,9,1467.00,384.22
7/5/2024,Tablet,Electronics,North,7,4620.00,990.79
3/17/2023,Tablet,Electronics,West,8,1184.00,148.69
11/1/2023,Camera,Electronics,East,1,113.00,20.07
10/2/2024,Printer,Office,East,8,3336.00,492.76
4/9/2023,Smartphone,Electronics,South,4,4224.00,477.33
7/9/2022,Headphones,Accessories,North,3,1098.00,144.24
3/10/2024,Camera,Electronics,South,8,4400.00,351.82
5/8/2022,Printer,Office,North,8,5616.00,723.42
3/2/2024,Printer,Office,North,7,4676.00,520.38
7/19/2022,Smartwatch,Electronics,North,2,2370.00,641.23
1/24/2023,Mouse,Accessories,West,7,4487.00,688.76
10/1/2024,Camera,Electronics,North,6,6384.00,1754.15
3/30/2023,Keyboard,Accessories,South,8,2960.00,878.11
3/24/2022,Smartwatch,Electronics,East,1,897.00,250.78
3/25/2023,Smartphone,Electronics,East,2,1178.00,120.51
1/20/2023,Smartwatch,Electronics,East,2,1026.00,64.51
5/22/2022,Printer,Office,South,1,1148.00,89.04
2/15/2023,Printer,Office,West,7,3185.00,765.41
3/3/2022,Smartphone,Electronics,East,7,5180.00,463.35
11/2/2022,Headphones,Accessories,South,5,2025.00,295.13
12/24/2024,Tablet,Electronics,North,9,1359.00,187.72
3/30/2023,Camera,Electronics,South,4,1836.00,462.52
12/3/2022,Tablet,Electronics,West,2,702.00,112.04
12/7/2024,Smartphone,Electronics,West,8,6576.00,1337.38
3/7/2024,Smartwatch,Electronics,West,2,1428.00,398.24
1/8/2023,Camera,Electronics,North,7,6853.00,1259.03
5/16/2022,Camera,Electronics,West,2,1492.00,276.56
4/29/2024,Printer,Office,North,6,1938.00,146.73
1/8/2023,Camera,Electronics,South,5,905.00,70.91
2/25/2022,Printer,Office,North,3,2571.00,510.01
4/8/2024,Tablet,Electronics,West,4,1500.00,127.81
3/17/2023,Smartwatch,Electronics,South,9,8712.00,1034.27
7/23/2024,Monitor,Accessories,East,4,1308.00,368.28
3/6/2024,Smartphone,Electronics,South,4,2648.00,707.32
3/18/2022,Camera,Electronics,South,9,9810.00,1666.96
5/3/2024,Headphones,Accessories,North,3,3291.00,274.10
9/22/2022,Smartwatch,Electronics,North,1,758.00,96.44
9/29/2022,Keyboard,Accessories,East,7,2436.00,715.14
6/1/2024,Smartwatch,Electronics,North,7,560.00,163.16
10/20/2022,Smartphone,Electronics,West,8,4240.00,519.72
9/5/2024,Monitor,Accessories,East,8,5416.00,403.52
7/16/2023,Smartphone,Electronics,East,8,1728.00,477.70
7/15/2023,Keyboard,Accessories,West,9,6309.00,801.15
8/8/2023,Keyboard,Accessories,North,8,3400.00,758.57
4/29/2022,Laptop,Electronics,East,1,403.00,72.45
12/17/2022,Keyboard,Accessories,South,4,2108.00,375.62
9/30/2022,Headphones,Accessories,West,2,1090.00,296.12
11/6/2022,Keyboard,Accessories,North,7,1274.00,317.92
4/11/2024,Mouse,Accessories,South,3,1056.00,70.54
6/1/2023,Mouse,Accessories,North,9,5247.00,921.09
11/6/2023,Mouse,Accessories,West,7,6006.00,1595.22
1/18/2024,Monitor,Accessories,West,5,5415.00,1261.65
2/24/2022,Smartphone,Electronics,West,1,632.00,81.54
1/31/2024,Printer,Office,West,8,6160.00,947.96
5/26/2023,Printer,Office,South,1,857.00,172.91
1/28/2023,Tablet,Electronics,East,1,169.00,22.99
10/1/2023,Tablet,Electronics,West,7,1463.00,175.13
12/18/2022,Camera,Electronics,East,8,7528.00,1283.07
12/24/2022,Smartwatch,Electronics,West,2,1158.00,227.61
6/17/2022,Monitor,Accessories,West,4,200.00,20.25
1/1/2023,Smartphone,Electronics,West,2,1514.00,180.67
7/7/2024,Smartwatch,Electronics,South,7,2632.00,738.93
7/31/2022,Keyboard,Accessories,North,1,358.00,77.84
6/4/2023,Camera,Electronics,East,8,2360.00,653.30
8/29/2023,Keyboard,Accessories,South,5,5275.00,594.29
4/6/2023,Monitor,Accessories,East,9,1719.00,251.85
2/4/2023,Smartphone,Electronics,West,6,1956.00,434.03
8/27/2022,Keyboard,Accessories,West,3,1875.00,152.07
6/13/2022,Monitor,Accessories,South,4,984.00,157.72
8/20/2023,Camera,Electronics,South,4,3616.00,789.63
10/18/2024,Tablet,Electronics,West,5,4560.00,1180.80
9/14/2024,Smartphone,Electronics,West,8,7496.00,2019.32
8/17/2022,Camera,Electronics,North,5,5070.00,889.97
4/21/2022,Smartwatch,Electronics,North,5,4505.00,1351.28
1/13/2022,Tablet,Electronics,South,2,1916.00,503.83
8/28/2024,Camera,Electronics,West,7,8113.00,1103.57
8/13/2022,Laptop,Electronics,North,9,1809.00,392.44
9/1/2023,Laptop,Electronics,South,3,1227.00,229.75
7/20/2023,Laptop,Electronics,South,6,2040.00,124.65
12/22/2022,Tablet,Electronics,West,6,6324.00,629.20
3/25/2023,Printer,Office,North,3,2724.00,521.24
5/14/2023,Laptop,Electronics,South,1,1188.00,110.32
1/23/2024,Keyboard,Accessories,East,8,8776.00,1561.07
3/25/2023,Laptop,Electronics,South,9,5553.00,1432.76
8/27/2022,Smartphone,Electronics,South,2,970.00,262.19
7/15/2022,Keyboard,Accessories,South,5,940.00,56.70
7/8/2024,Printer,Office,East,1,1175.00,171.51
11/7/2022,Laptop,Electronics,East,9,4860.00,1425.54
10/18/2022,Headphones,Accessories,North,1,987.00,207.69
5/17/2024,Camera,Electronics,East,7,2968.00,485.13
3/9/2022,Mouse,Accessories,East,3,2172.00,364.77
1/1/2022,Headphones,Accessories,South,7,3941.00,628.96
6/22/2022,Headphones,Accessories,North,7,2261.00,566.36
7/15/2022,Smartwatch,Electronics,West,9,8802.00,2519.93
3/15/2023,Printer,Office,South,5,3025.00,172.43
1/16/2022,Printer,Office,North,4,4428.00,600.55
10/28/2024,Mouse,Accessories,West,9,7344.00,1417.84
8/23/2024,Keyboard,Accessories,East,4,2236.00,167.78
11/24/2024,Smartphone,Electronics,South,8,536.00,57.08
10/20/2024,Monitor,Accessories,North,5,1980.00,249.22
1/26/2022,Printer,Office,East,6,2100.00,202.86
4/16/2023,Smartwatch,Electronics,West,3,1497.00,122.76
7/18/2024,Laptop,Electronics,North,6,4200.00,1013.70
11/21/2022,Headphones,Accessories,South,2,1242.00,191.82
11/29/2022,Smartwatch,Electronics,South,5,1570.00,312.81
7/1/2023,Monitor,Accessories,East,4,428.00,86.62
2/2/2023,Printer,Office,South,1,914.00,270.74
12/13/2024,Tablet,Electronics,North,3,465.00,98.93
8/27/2022,Smartwatch,Electronics,North,2,1062.00,83.49
5/26/2022,Camera,Electronics,South,8,8720.00,1984.11
2/4/2024,Mouse,Accessories,South,6,1308.00,343.61
12/12/2024,Headphones,Accessories,South,9,8514.00,1291.97
2/7/2023,Tablet,Electronics,North,2,1212.00,151.07
4/24/2023,Headphones,Accessories,West,4,2576.00,503.57
9/26/2023,Keyboard,Accessories,East,8,4800.00,606.19
10/2/2022,Smartwatch,Electronics,East,5,1440.00,274.54
9/12/2022,Smartwatch,Electronics,North,9,10251.00,737.45
1/18/2023,Smartphone,Electronics,North,7,3038.00,570.98
11/24/2022,Monitor,Accessories,West,9,6993.00,1945.56
3/7/2024,Monitor,Accessories,East,4,1632.00,247.88
10/7/2024,Keyboard,Accessories,East,9,5706.00,1704.80
8/29/2022,Camera,Electronics,North,9,9657.00,1187.22
1/31/2022,Smartwatch,Electronics,East,5,4405.00,450.83
12/14/2023,Keyboard,Accessories,East,4,1720.00,360.78
8/13/2023,Camera,Electronics,South,7,4557.00,234.62
12/12/2024,Headphones,Accessories,West,7,2380.00,431.43
2/11/2022,Headphones,Accessories,North,8,456.00,74.99
11/16/2023,Camera,Electronics,East,6,6534.00,355.03
3/4/2022,Smartphone,Electronics,North,6,3456.00,307.46
6/29/2022,Keyboard,Accessories,West,9,8163.00,2352.46
8/28/2023,Headphones,Accessories,North,6,4656.00,601.71
9/16/2022,Smartphone,Electronics,West,2,966.00,241.54
12/2/2022,Mouse,Accessories,East,4,2580.00,669.67
10/2/2022,Camera,Electronics,South,9,8127.00,1906.50
5/19/2022,Smartwatch,Electronics,South,4,2128.00,614.05
6/5/2022,Smartphone,Electronics,South,9,6417.00,1100.52
6/11/2022,Keyboard,Accessories,East,7,3997.00,494.78
3/14/2023,Laptop,Electronics,West,1,879.00,149.52
11/17/2023,Laptop,Electronics,North,3,2415.00,538.39
9/27/2024,Camera,Electronics,West,4,1064.00,314.84
2/17/2022,Mouse,Accessories,South,4,1156.00,326.92
5/12/2022,Smartphone,Electronics,North,1,1184.00,218.27
2/5/2022,Keyboard,Accessories,South,3,1950.00,211.16
8/29/2022,Laptop,Electronics,South,4,1088.00,295.09
12/4/2023,Printer,Office,South,6,4380.00,522.30
4/20/2024,Camera,Electronics,South,1,998.00,196.17
5/25/2024,Smartphone,Electronics,East,6,5766.00,675.17
10/9/2024,Tablet,Electronics,West,6,3120.00,274.65
3/7/2022,Printer,Office,East,7,637.00,68.11
10/26/2023,Laptop,Electronics,West,6,3306.00,697.74
5/31/2022,Monitor,Accessories,South,6,7020.00,726.72
9/16/2022,Camera,Electronics,South,7,5971.00,502.14
11/22/2023,Laptop,Electronics,North,2,750.00,77.68
4/26/2024,Tablet,Electronics,North,3,2379.00,523.00
8/21/2022,Camera,Electronics,North,1,699.00,108.94
1/16/2023,Camera,Electronics,West,9,6876.00,1895.24
2/2/2022,Monitor,Accessories,North,8,1800.00,494.02
7/11/2024,Tablet,Electronics,South,5,1255.00,236.25
6/4/2022,Smartwatch,Electronics,East,9,1998.00,343.58
11/26/2022,Headphones,Accessories,East,1,307.00,80.19
6/25/2024,Printer,Office,West,1,235.00,54.87
11/1/2023,Monitor,Accessories,South,6,1506.00,407.73
10/26/2024,Tablet,Electronics,North,8,2464.00,216.51
5/12/2023,Smartwatch,Electronics,South,2,322.00,42.03
3/4/2023,Printer,Office,West,4,1100.00,100.02
3/8/2022,Keyboard,Accessories,South,4,2188.00,265.54
12/22/2023,Printer,Office,West,9,2934.00,473.34
11/4/2022,Headphones,Accessories,South,8,9224.00,514.06
12/15/2022,Monitor,Accessories,East,4,2436.00,142.81
9/23/2022,Smartwatch,Electronics,West,4,972.00,97.55
10/3/2024,Laptop,Electronics,South,6,5484.00,540.40
10/17/2024,Camera,Electronics,West,8,3152.00,337.36
3/22/2024,Keyboard,Accessories,East,8,6032.00,870.17
4/10/2023,Camera,Electronics,West,7,6384.00,1324.49
7/10/2023,Printer,Office,East,5,3705.00,707.08
11/4/2022,Smartwatch,Electronics,South,6,5580.00,394.03
4/16/2022,Camera,Electronics,East,2,1236.00,120.74
4/2/2023,Camera,Electronics,North,8,7040.00,1969.93
6/11/2024,Camera,Electronics,East,9,909.00,138.04
12/26/2024,Mouse,Accessories,South,1,106.00,7.24
11/12/2024,Smartwatch,Electronics,South,1,281.00,67.85
9/25/2022,Camera,Electronics,East,6,6768.00,1851.01
3/7/2023,Laptop,Electronics,West,6,4302.00,276.35
11/19/2022,Smartphone,Electronics,North,9,7146.00,2125.44
2/16/2023,Smartphone,Electronics,South,3,582.00,48.08
8/1/2024,Headphones,Accessories,North,6,576.00,162.75
9/24/2023,Keyboard,Accessories,South,5,4265.00,796.12
6/24/2023,Smartwatch,Electronics,East,8,5368.00,333.53
12/4/2023,Headphones,Accessories,South,1,314.00,66.23
12/24/2024,Tablet,Electronics,West,6,2676.00,646.70
2/13/2022,Laptop,Electronics,North,4,3384.00,947.52
7/20/2023,Mouse,Accessories,West,6,3186.00,794.94
12/20/2024,Smartwatch,Electronics,South,4,1832.00,528.69
11/2/2024,Printer,Office,South,8,4784.00,769.91
2/16/2024,Tablet,Electronics,West,1,381.00,63.18
11/29/2022,Smartphone,Electronics,South,9,4527.00,677.34
5/25/2022,Printer,Office,South,4,1612.00,240.42
10/4/2023,Printer,Office,East,2,1918.00,435.56
1/4/2024,Camera,Electronics,East,1,179.00,42.37
5/31/2024,Smartwatch,Electronics,West,3,3153.00,224.29
4/18/2023,Tablet,Electronics,East,8,3864.00,855.75
5/13/2023,Printer,Office,South,5,2440.00,570.78
3/31/2023,Camera,Electronics,South,6,3660.00,675.38
8/3/2024,Smartwatch,Electronics,East,3,318.00,49.93
12/16/2023,Mouse,Accessories,South,3,483.00,63.27
8/21/2024,Headphones,Accessories,North,6,6774.00,960.41
1/2/2024,Monitor,Accessories,West,5,5310.00,806.12
3/6/2024,Keyboard,Accessories,West,6,5154.00,779.43
9/19/2023,Keyboard,Accessories,East,9,6741.00,823.17
